device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,ethanol_percentage,fuel_model_prediction_prob,fuel_rail_gauge_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:04.041661,2026-08-12T17:01:03.030472,,11.0,,45.0,985.0,0.0,1.8889219665527344,1.8143769836425783,9.358389129638672,9.717995530778795,-5.843806257488607,-35.1981950627658,,3.5,47.0,,,,,0.0,,,0,Não identificado,,,0.0,0.9333333333333333,,,,,,,,,
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:05.042000,2026-08-12T17:01:03.030472,,11.0,,45.0,985.0,0.0,1.2121792602539063,1.795067138671875,9.523346099853516,9.76656364997047,-5.843806194563909,-35.19819562143863,,3.5,47.0,,14.0,,,131.175,,,0,Não identificado,,,0.0,0.9666666666666667,88.0,0.0,0,,,,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:06.042132,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,985.0,0.0,1.560355224609375,1.6736695861816406,9.562714233398438,9.832669109672931,-5.843805862287,-35.19819857159069,,3.5,47.0,,14.0,63.14,,143.1,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:07.042278,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,979.0,0.0,1.5344590759277346,1.8824853515625002,9.543853454589843,9.84801779635023,-5.84380594131124,-35.198197869976354,,3.0,48.0,,14.0,63.14,,143.1,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:08.041691,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,985.0,0.0,1.4914984130859377,1.5552658081054689,9.4651171875,9.707309752099587,-5.843806205596046,-35.19819552349599,,0.0,48.0,,14.0,63.14,,143.1,,,0,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:09.042245,2026-08-12T17:01:03.030472,13.73,11.0,,45.0,982.0,0.0,1.3956976318359375,1.8688636779785157,9.631421356201173,9.909838579263937,-5.843806253715053,-35.198195096260775,,4.5,48.0,,14.0,63.14,,131.175,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:10.041882,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,980.0,0.0,1.6754658508300782,1.768572235107422,9.328002319335939,9.64088485760655,-5.843806253715393,-35.19819509626083,,1.5,48.0,,14.0,63.14,,142.92000000000002,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:11.041376,2026-08-12T17:01:03.030472,13.73,11.0,,46.0,984.0,0.0,1.5390994262695312,1.6426840209960938,9.463021545410157,9.727076364749891,-5.843806253715381,-35.19819509626083,,1.5,48.0,,14.0,63.14,,130.9,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:12.042320,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,976.0,0.0,1.3081297302246095,1.6866925048828125,9.499246215820312,9.736108753804155,-5.843806253715355,-35.19819509626083,,4.5,48.0,,14.0,63.14,,143.04,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:13.042221,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,976.0,0.0,1.6413368225097658,1.8273999023437502,9.682465209960938,9.98916961063913,-5.8438062537155595,-35.19819509626083,,0.0,48.0,,14.0,63.14,,143.04,,,0,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:14.042174,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,984.0,0.0,1.5082635498046877,1.930236053466797,9.339678039550781,9.655581600309722,-5.843806253715154,-35.198195096260775,,4.5,48.0,,14.0,63.14,,143.04,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:15.041406,2026-08-12T17:01:03.030472,13.73,12.0,,46.0,977.0,0.0,1.3117222595214844,1.561552734375,9.613309020996095,9.8272464384243,-5.843806253715264,-35.198195096260775,,0.5,48.0,,14.0,63.14,,143.04,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:16.042145,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,987.0,0.0,1.503772888183594,1.8661692810058594,9.404044189453126,9.704636407500956,-5.843806253715461,-35.19819509626083,,3.5,48.0,,14.0,63.14,,143.04,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:17.041419,2026-08-12T17:01:03.030472,13.73,11.0,,45.0,975.0,0.0,1.7048048400878908,1.7360897827148438,9.301507415771486,9.614489455092555,-5.8438062537154,-35.19819509626083,,2.0,48.0,,14.0,63.14,,131.285,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:18.041542,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,983.0,0.0,1.2939093017578125,1.7848883056640625,9.634564819335939,9.883565490391485,-5.843806253715088,-35.198195096260775,,2.0,48.0,,14.0,63.14,,142.5,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:19.041316,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,983.0,0.0,1.2910652160644531,1.6973204040527345,9.519304504394531,9.755250083597616,-5.843806253715368,-35.19819509626083,,2.0,48.0,,14.0,63.14,,142.5,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:20.041168,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,975.0,0.0,1.6097525024414063,1.9787351989746094,9.571396179199219,9.905469243098322,-5.843806725976378,-35.1981909032677,,0.5,48.0,,14.0,63.14,,142.5,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:21.041422,2026-08-12T17:01:03.030472,13.73,12.0,,45.0,989.0,0.0,1.456022186279297,1.7741107177734377,9.230704650878907,9.511749460410194,-5.843806725976585,-35.1981909032677,,3.0,48.0,,14.0,63.14,,142.5,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:22.041510,2026-08-12T17:01:03.030472,13.73,20.0,,69.0,946.0,0.0,1.430874481201172,1.605561218261719,9.282496948242189,9.528377521942774,-5.843806725977108,-35.19819090326776,,-19.5,48.0,,14.0,63.14,,238.9,,,0,Gasolina,,,0.0,0.8,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:23.042295,2026-08-12T17:01:03.030472,13.73,19.0,,62.0,982.0,0.0,1.0942245483398438,1.8543438720703127,9.541608123779298,9.781523610657255,-5.843806725976657,-35.1981909032677,,-10.0,48.0,,16.0,63.14,,241.87,,,0,Gasolina,,,0.0,0.6333333333333333,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:24.042114,2026-08-12T17:01:03.030472,13.73,14.0,,49.0,987.0,0.0,1.4950909423828125,1.7724641418457032,9.403595123291016,9.685273734020456,-5.8438067259769,-35.1981909032677,,-10.0,48.0,,15.0,63.14,,173.74,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:25.042285,2026-08-12T17:01:03.030472,13.73,13.0,,48.0,988.0,0.0,1.161434783935547,1.8119819641113282,9.449998626708984,9.691990685117368,-5.843806725976475,-35.1981909032677,,-1.0,48.0,,15.0,63.14,,161.655,,,0,Gasolina,,,0.0,0.8666666666666667,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:26.041913,2026-08-12T17:01:03.030472,13.73,13.0,,48.0,988.0,0.0,1.488504638671875,1.7324972534179688,9.564959564208985,9.833902798858723,-5.843806725976868,-35.1981909032677,,2.0,48.0,,15.0,63.14,,161.655,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:27.042218,2026-08-12T17:01:03.030472,13.73,27.0,,48.0,986.0,0.0,0.9635462951660156,2.408491516113281,9.435628509521484,9.785721139283115,-5.843806725977471,-35.198190903267815,,-18.0,48.0,,17.0,63.14,,362.61,,,0,Gasolina,,,0.0,0.6333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:28.043244,2026-08-12T17:01:03.030472,13.73,27.0,,92.0,922.0,2.0,-0.02065704345703125,2.7107130432128907,8.6460205078125,9.061018846553802,-5.843806725976735,-35.1981909032677,,-16.5,48.0,,23.0,63.14,,380.19,,,0,Gasolina,,,0.0,0.5666666666666667,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:29.042605,2026-08-12T17:01:03.030472,13.73,31.0,,100.0,936.0,5.0,0.8900491333007813,3.0157786560058595,7.678881683349609,8.297730549288287,-5.8438067259765525,-35.1981909032677,,-20.5,48.0,,23.0,63.14,,582.48,,,0,Gasolina,,,0.0,0.6,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:30.043058,2026-08-12T17:01:03.030472,13.73,37.0,,91.0,1458.0,9.0,1.8269508361816407,2.6197023010253906,8.555159454345704,9.131886047969674,-5.84379339411033,-35.19820530908937,,3.0,48.0,,70.0,63.14,,1945.3400000000001,,,1,Gasolina,,,0.0,0.7333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:31.041498,2026-08-12T17:01:03.030472,13.73,24.0,,68.0,1915.0,13.0,1.4494358825683595,0.4848417663574219,11.479178924560548,11.580478604019627,-5.843796655523419,-35.198221211324345,,3.0,48.0,,20.0,63.14,,724.275,,,0,Gasolina,,,0.0,0.8666666666666667,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:32.041752,2026-08-12T17:01:03.030472,13.73,22.0,,67.0,2331.0,13.0,1.1762539672851564,6.256539459228516,3.9737864685058595,7.504587816643749,-5.843803152696386,-35.198252552136715,,16.5,48.0,,21.0,63.14,,702.625,,,0,Gasolina,,,0.0,0.8,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:33.040917,2026-08-12T17:01:03.030472,13.73,25.0,,88.0,2331.0,16.0,0.036074981689453126,8.713380432128906,3.8386175537109377,9.521516931821765,-5.843804700198002,-35.198288703127446,,10.5,48.0,,22.0,63.14,,928.855,,,0,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:34.043117,2026-08-12T17:01:03.030472,13.73,29.0,,88.0,1700.0,19.0,2.255809020996094,8.42807373046875,4.708009643554687,9.913952589619779,-5.843800369085937,-35.198337579961674,,15.0,48.0,,24.0,63.14,,984.0,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:35.041836,2026-08-12T17:01:03.030472,13.73,29.0,,85.0,1967.0,23.0,2.2315594482421877,8.022566986083985,5.4654345703125005,9.96054283960521,-5.843790708800148,-35.19838295317763,,16.5,48.0,,23.0,63.14,,1135.42,,,0,Gasolina,,,0.0,0.8666666666666667,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:36.040639,2026-08-12T17:01:03.030472,13.73,26.0,,80.0,2194.0,26.0,-1.350791015625,9.89098159790039,8.370293884277345,13.027585081167887,-5.843787929143362,-35.198443170323706,,18.5,48.0,,23.0,63.14,,1168.44,,,0,Gasolina,,,0.0,0.8666666666666667,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:37.044315,2026-08-12T17:01:03.030472,13.73,21.0,,69.0,2364.0,28.0,0.17962646484375,7.708819427490234,6.781497802734376,10.268732885853751,-5.843783464259837,-35.198508981450104,,-8.5,48.0,,21.0,63.14,,1093.68,,,0,Gasolina,,,0.0,0.7666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:38.043629,2026-08-12T17:01:03.030472,13.73,25.0,,83.0,1670.0,30.0,-0.5429209899902344,6.987469482421876,6.820117492675782,9.779237985807033,-5.843779301652406,-35.19857923010978,,-8.5,48.0,,20.0,63.14,,1009.25,,,0,Gasolina,,,0.0,0.7666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:39.041364,2026-08-12T17:01:03.030472,13.73,26.0,,76.0,1621.0,30.0,0.5445675659179687,8.728948059082033,4.012855224609376,9.622582559047055,-5.843773142730909,-35.1986556333049,,15.0,48.0,,21.0,63.14,,1055.6,,,0,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:40.042058,2026-08-12T17:01:03.030472,13.73,18.0,,53.0,1621.0,32.0,1.404529266357422,6.070626068115235,7.12802719116211,9.467522112827684,-5.843769823048286,-35.19873707692048,,16.5,48.0,,18.0,63.14,,855.25,,,0,Gasolina,,,0.0,0.8333333333333334,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:41.041528,2026-08-12T17:01:03.030472,13.73,18.0,,53.0,1597.0,32.0,1.0987152099609376,6.84017578125,7.0503387451171875,9.884455283519632,-5.843763591576264,-35.19882069996052,,16.5,48.0,,17.0,63.14,,855.25,,,0,Gasolina,,,0.0,0.8,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:42.040616,2026-08-12T17:01:03.030472,13.73,16.0,,49.0,1606.0,32.0,0.035326538085937505,6.736291809082031,6.545887756347657,9.392950645036999,-5.843757711557812,-35.19890586410189,,15.5,48.0,,17.0,63.14,,791.28,,,0,Gasolina,,,0.0,0.8,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:43.040439,2026-08-12T17:01:03.030472,13.73,15.0,,46.0,1584.0,32.0,1.5129039001464843,6.518943786621094,8.190517730712891,10.576865651095623,-5.843751465851152,-35.198990062098154,,-1.0,48.0,,16.0,63.14,,753.4100000000001,,,0,Gasolina,,,0.0,0.6666666666666666,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:44.041678,2026-08-12T17:01:03.030472,13.73,8.0,,28.0,1526.0,31.0,1.7856367492675782,6.473288726806641,7.417375488281251,10.005469737853009,-5.843745308632934,-35.199073517999565,,-1.0,48.0,,13.0,63.14,,551.0699999999999,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:45.041391,2026-08-12T17:01:03.030472,13.73,7.0,,29.0,1438.0,31.0,1.653611297607422,5.691763916015625,6.748865661621094,8.982081858780889,-5.843741196441053,-35.19915430169603,,-8.5,48.0,,13.0,63.14,,536.9399999999999,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:46.041286,2026-08-12T17:01:03.030472,13.73,7.0,,28.0,1438.0,29.0,1.8646723937988283,6.166875915527344,6.6874932861328125,9.286007115320238,-5.843735567530131,-35.19923169716253,,-9.0,48.0,,13.0,63.14,,536.9399999999999,,,0,Gasolina,,,0.0,0.9666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:47.041430,2026-08-12T17:01:03.030472,13.73,6.0,,28.0,1373.0,28.0,1.9351757812500001,5.604196014404297,7.643704833984375,9.673579578484773,-5.843729652980594,-35.19930383777075,,-9.0,48.0,,13.0,63.14,,454.41,,,0,Gasolina,,,0.0,0.8666666666666667,88.0,0.0,0,29.8,0.98,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:48.041528,2026-08-12T17:01:03.030472,13.73,6.0,,26.0,1249.0,25.0,-0.31719039916992187,4.607418823242187,7.21185287475586,8.563862437546295,-5.843721031200131,-35.19937292776473,,0.5,48.0,,13.0,63.14,,454.41,,,0,Gasolina,,,0.0,0.8333333333333334,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:49.041439,2026-08-12T17:01:03.030472,13.73,8.0,,32.0,1050.0,19.0,1.9467018127441407,7.344626770019532,6.588249664306641,10.05675016980463,-5.843712455370317,-35.19943637498952,,-9.0,48.0,,13.0,63.14,,420.585,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:50.041300,2026-08-12T17:01:03.030472,13.73,9.0,,72.0,1458.0,18.0,0.8187973022460938,7.826325073242188,5.015769653320313,9.331652500462809,-5.843707903946286,-35.19948728030387,,-12.0,48.0,,12.0,63.14,,315.0,,,0,Gasolina,,,0.0,0.8333333333333334,88.0,0.0,0,29.8,0.96,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:51.041925,2026-08-12T17:01:03.030472,13.73,26.0,,75.0,1715.0,19.0,3.557502136230469,6.213429107666016,8.308023376464844,10.96748718481868,-5.843704584249477,-35.19952922222409,,-12.0,48.0,,20.0,63.14,,760.76,,,0,Gasolina,,,0.0,0.8333333333333334,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:52.041988,2026-08-12T17:01:03.030472,13.73,32.0,,89.0,1972.0,19.0,2.298919372558594,6.217321014404297,6.873107299804688,9.54880698476553,-5.843699586907329,-35.19957299540611,,13.5,48.0,,25.0,63.14,,1074.8249999999998,,,0,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:53.041593,2026-08-12T17:01:03.030472,13.73,35.0,,89.0,1972.0,23.0,2.4201672363281252,6.0308088684082035,5.808371429443359,8.715792776416903,-5.84369434059524,-35.19962462026074,,13.5,48.0,,27.0,63.14,,1354.8799999999999,,,1,Gasolina,,,0.0,1.0,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:54.041776,2026-08-12T17:01:03.030472,13.73,32.0,,89.0,2190.0,26.0,2.37825439453125,7.170688476562501,6.026467895507813,9.66401482245344,-5.84368653910036,-35.199685120895964,,13.5,48.0,,27.0,63.14,,1418.1,,,1,Gasolina,,,0.0,1.0,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:55.041834,2026-08-12T17:01:03.030472,13.73,32.0,,87.0,2447.0,29.0,1.4111155700683595,6.841822357177735,6.1083476257324225,9.279746280801936,-5.843680443257607,-35.19975255882708,,0.0,48.0,,26.0,63.14,,1539.335,,,1,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:56.041403,2026-08-12T17:01:03.030472,13.73,36.0,,93.0,1757.0,32.0,1.276395721435547,7.807913360595704,6.471492462158204,10.221199135719758,-5.843672406888116,-35.19982783318456,,12.0,48.0,,26.0,63.14,,1640.275,,,1,Gasolina,,,0.0,1.0,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:57.041626,2026-08-12T17:01:03.030472,13.73,37.0,,93.0,1748.0,34.0,2.3975642395019534,6.554719390869141,4.5285328674316405,8.319872024675808,-5.843666409075723,-35.19990937421251,,8.0,48.0,,27.0,63.14,,1537.665,,,1,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:58.041572,2026-08-12T17:01:03.030472,13.73,37.0,,95.0,1782.0,36.0,2.5635690307617187,8.174800415039062,4.697531433105469,9.770672933130928,-5.8436598446222305,-35.19999511180405,,8.0,48.0,,30.0,63.14,,1685.54,,,1,Gasolina,,,0.0,0.9333333333333333,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:01:59.041468,2026-08-12T17:01:03.030472,13.73,35.0,,94.0,1869.0,36.0,0.42586441040039064,8.669072570800783,6.0730210876464845,10.59319427108061,-5.843652192491623,-35.200084081392376,,11.0,48.0,,29.0,63.14,,1662.1100000000001,,,1,Gasolina,,,0.0,0.9,88.0,0.0,0,29.8,0.99,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:02:00.041092,2026-08-12T17:01:03.030472,13.73,33.0,,92.0,1869.0,39.0,1.6281642150878908,8.175548858642578,5.554948425292969,10.017383383848777,-5.843641460403426,-35.20017739081963,,12.0,48.0,,27.0,63.14,,1644.84,,,1,Gasolina,,,0.0,1.0,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
F666D60A-75B1-428D-A08C-B318AA253AFC,9BWAH5BZ6KP538191,App2Car,2026-08-12T17:02:01.041427,2026-08-12T17:01:03.030472,13.73,31.0,,92.0,1948.0,40.0,1.648671569824219,7.589966583251954,6.646628265380859,10.222689371109139,-5.843626048562228,-35.20027649110301,,12.5,48.0,,25.0,63.14,,1579.04,,,1,Gasolina,,,0.0,1.0,88.0,0.0,0,29.8,1.0,10440.0,4.69,1457.0,1.56
